Num Triangles in Mesh	 Num triangles not on LR traversal	 Num water triangles after island formation	 Num triangles introduced by island formation	 Num Islands
30	122	8000	3996	49.95	3660	45.75	362	4.525	3636	45.45	134	1.675	208	2.6
30	124	8000	3998	49.975	3690	46.125	277	3.4625	3670	45.875	155	1.9375	208	2.6
30	121	8000	3996	49.95	3630	45.375	469	5.8625	3567	44.5875	133	1.6625	201	2.5125
30	124	8000	3998	49.975	3690	46.125	271	3.3875	3624	45.3	207	2.5875	208	2.6
30	121	8000	3997	49.9625	3630	45.375	465	5.8125	3532	44.15	171	2.1375	202	2.525
30	123	8000	3997	49.9625	3690	46.125	258	3.225	3650	45.625	188	2.35	214	2.675
30	122	8000	4000	50.0	3660	45.75	376	4.7	3613	45.1625	149	1.8625	202	2.525
30	122	8000	3998	49.975	3660	45.75	373	4.6625	3591	44.8875	175	2.1875	201	2.5125
30	122	8000	3996	49.95	3660	45.75	377	4.7125	3630	45.375	127	1.5875	206	2.575
30	124	8000	3998	49.975	3719	46.4875	174	2.175	3711	46.3875	176	2.2	220	2.75
30	122	8000	3998	49.975	3659	45.7375	357	4.4625	3623	45.2875	154	1.925	207	2.5875
30	122	8000	3999	49.9875	3660	45.75	363	4.5375	3607	45.0875	166	2.075	204	2.55
30	123	8000	4000	50.0	3690	46.125	286	3.575	3634	45.425	181	2.2625	209	2.6125
30	122	8000	3998	49.975	3660	45.75	372	4.65	3589	44.8625	179	2.2375	200	2.5
30	123	8000	4000	50.0	3660	45.75	402	5.025	3560	44.5	181	2.2625	197	2.4625
30	121	8000	3999	49.9875	3630	45.375	471	5.8875	3544	44.3	159	1.9875	196	2.45
30	122	8000	4000	50.0	3660	45.75	380	4.75	3588	44.85	173	2.1625	199	2.4875
30	122	8000	3997	49.9625	3660	45.75	353	4.4125	3644	45.55	134	1.675	209	2.6125
30	123	8000	3996	49.95	3690	46.125	274	3.425	3672	45.9	151	1.8875	213	2.6625
30	124	8000	3997	49.9625	3720	46.5	167	2.0875	3723	46.5375	171	2.1375	219	2.7375
30	121	8000	3999	49.9875	3630	45.375	448	5.6	3574	44.675	142	1.775	206	2.575
30	121	8000	3999	49.9875	3630	45.375	474	5.925	3523	44.0375	173	2.1625	200	2.5
30	122	8000	3999	49.9875	3660	45.75	376	4.7	3619	45.2375	145	1.8125	200	2.5
30	123	8000	3997	49.9625	3690	46.125	278	3.475	3662	45.775	156	1.95	214	2.675
30	122	8000	3996	49.95	3660	45.75	389	4.8625	3589	44.8625	159	1.9875	203	2.5375
